referrer,views_total,views_unique
nutui.jd.com,4303,636
github.com,853,151
Google,316,121
link.juejin.cn,117,32
cn.bing.com,81,41
wx.mail.qq.com,72,1
link.csdn.net,50,10
Bing,33,16
npmjs.com,23,6
mail.qq.com,21,1
