referrer,views_total,views_unique
nutui.jd.com,4767,821
github.com,1908,337
Google,233,93
link.juejin.cn,114,70
link.csdn.net,37,12
Baidu,30,20
cn.bing.com,28,18
mail.qq.com,24,7
link.segmentfault.com,19,3
link.zhihu.com,18,17
