referrer,views_total,views_unique
nutui.jd.com,3875,752
github.com,1265,194
Google,233,106
cn.bing.com,165,51
link.zhihu.com,84,16
npmjs.com,59,5
link.juejin.cn,49,30
gitee.com,33,9
Bing,29,9
Baidu,27,21
