referrer,views_total,views_unique
nutui.jd.com,6645,904
github.com,2163,324
Google,265,83
link.juejin.cn,248,90
Baidu,49,15
gitee.com,46,24
cn.bing.com,44,23
cz-git.qbb.sh,32,1
link.zhihu.com,20,18
link.csdn.net,19,18
