referrer,views_total,views_unique
nutui.jd.com,3799,549
github.com,764,134
Google,315,116
link.juejin.cn,103,22
wx.mail.qq.com,53,1
cn.bing.com,49,23
link.csdn.net,49,9
Bing,34,18
mail.qq.com,21,1
npmjs.com,11,7
