referrer,views_total,views_unique
nutui.jd.com,5904,924
github.com,1380,245
Google,236,100
cn.bing.com,101,40
Bing,56,6
link.juejin.cn,54,31
gitee.com,36,7
link.zhihu.com,31,14
Baidu,24,16
npmjs.com,18,8
