referrer,views_total,views_unique
nutui.jd.com,4066,628
github.com,812,170
Google,297,130
link.juejin.cn,88,23
cn.bing.com,47,26
gitee.com,32,8
Bing,27,19
link.csdn.net,25,8
npmjs.com,19,6
Baidu,18,6
