referrer,views_total,views_unique
nutui.jd.com,4248,773
github.com,961,206
Google,234,112
link.juejin.cn,86,38
cn.bing.com,83,45
gitee.com,33,6
Baidu,28,9
link.zhihu.com,27,23
link.csdn.net,14,7
Bing,11,7
