referrer,views_total,views_unique
nutui.jd.com,5472,826
github.com,1246,224
Google,271,92
cn.bing.com,119,56
joyspace.jd.com,79,1
link.juejin.cn,58,26
link.zhihu.com,47,16
Baidu,32,11
kgithub.com,20,3
gitee.com,19,6
