referrer,views_total,views_unique
nutui.jd.com,3675,684
github.com,1617,274
Google,159,73
gitee.com,33,14
cn.bing.com,31,21
Baidu,26,12
link.juejin.cn,24,19
xingyun.jd.com,24,6
mail.qq.com,21,6
link.zhihu.com,15,13
