referrer,views_total,views_unique
nutui.jd.com,3338,554
github.com,491,132
Google,210,112
cn.bing.com,58,27
link.juejin.cn,53,24
Bing,39,9
Baidu,31,6
link.zhihu.com,29,14
gitee.com,26,3
ai2news.com,14,3
