referrer,views_total,views_unique
nutui.jd.com,3498,809
github.com,928,226
Google,157,103
link.juejin.cn,83,45
cn.bing.com,71,31
gitee.com,59,13
Baidu,41,14
ku.baidu-int.com,31,1
link.zhihu.com,21,18
link.segmentfault.com,19,6
