referrer,views_total,views_unique
nutui.jd.com,3425,758
github.com,960,207
Google,177,98
link.juejin.cn,81,45
cn.bing.com,68,33
gitee.com,53,9
Baidu,43,10
link.zhihu.com,18,17
link.csdn.net,13,9
xingyun.jd.com,13,1
