referrer,views_total,views_unique
nutui.jd.com,5139,761
github.com,1496,272
Google,158,72
link.juejin.cn,70,58
Baidu,55,20
link.csdn.net,41,22
cn.bing.com,37,20
link.zhihu.com,32,12
gitee.com,21,13
blog.51cto.com,20,3
