referrer,views_total,views_unique
nutui.jd.com,2213,421
github.com,357,92
Google,151,85
cn.bing.com,73,16
Baidu,47,3
gitee.com,45,5
link.juejin.cn,33,13
link.zhihu.com,13,10
cnblogs.com,12,1
codeup.aliyun.com,8,1
