referrer,views_total,views_unique
nutui.jd.com,3822,725
github.com,1013,158
Google,208,105
link.juejin.cn,203,32
gitee.com,132,9
cn.bing.com,108,43
link.zhihu.com,100,24
Bing,34,11
Baidu,27,16
npmjs.com,23,4
