referrer,views_total,views_unique
nutui.jd.com,5188,767
github.com,1561,308
Google,194,60
link.juejin.cn,124,85
Baidu,80,35
oschina.net,64,32
cn.bing.com,56,32
link.zhihu.com,46,21
gitee.com,39,11
link.csdn.net,30,20
