referrer,views_total,views_unique
nutui.jd.com,4088,823
github.com,656,155
Google,441,151
cn.bing.com,249,95
link.juejin.cn,201,35
Baidu,145,71
medium.com,53,19
gitee.com,39,11
hellogithub.com,34,8
link.csdn.net,20,7
