referrer,views_total,views_unique
nutui.jd.com,5171,1049
github.com,1439,290
Google,244,105
cn.bing.com,94,45
link.juejin.cn,62,32
link.zhihu.com,47,22
link.csdn.net,37,3
gitee.com,21,13
Bing,20,12
mail.qq.com,18,2
