referrer,views_total,views_unique
nutui.jd.com,4954,910
github.com,1102,214
Google,506,152
cn.bing.com,77,45
link.juejin.cn,73,48
m.baidu.com,72,2
link.zhihu.com,47,26
Baidu,40,18
gitee.com,24,10
mail.qq.com,17,2
