referrer,views_total,views_unique
nutui.jd.com,5277,1070
github.com,1369,301
Google,261,134
cn.bing.com,88,50
link.juejin.cn,68,39
gitee.com,33,20
link.zhihu.com,29,21
Baidu,21,16
Bing,20,14
link.csdn.net,19,4
