referrer,views_total,views_unique
nutui.jd.com,3391,656
github.com,618,123
Google,273,128
medium.com,224,62
cn.bing.com,139,66
link.juejin.cn,67,19
Baidu,62,40
Bing,43,27
npmjs.com,39,11
link.zhihu.com,34,11
