referrer,views_total,views_unique
nutui.jd.com,4431,724
github.com,926,219
Google,282,140
npmjs.com,227,6
cn.bing.com,96,34
ktsoft.coding.net,91,2
link.juejin.cn,83,33
gitee.com,56,10
Baidu,49,5
link.zhihu.com,39,16
