referrer,views_total,views_unique
nutui.jd.com,3717,648
github.com,344,107
Google,342,143
medium.com,144,47
cn.bing.com,129,51
npmjs.com,103,3
Baidu,89,51
Bing,51,18
link.juejin.cn,43,11
gitee.com,19,9
