referrer,views_total,views_unique
nutui.jd.com,5642,1067
github.com,1501,286
Google,167,99
link.juejin.cn,100,43
cn.bing.com,66,47
link.zhihu.com,50,27
Baidu,31,20
gitee.com,25,19
m.baidu.com,21,3
Bing,17,12
