referrer,views_total,views_unique
nutui.jd.com,4014,776
github.com,1010,174
link.juejin.cn,207,36
Google,200,116
gitee.com,137,12
cn.bing.com,113,47
link.zhihu.com,82,27
Baidu,37,20
Bing,28,10
npmjs.com,23,4
