referrer,views_total,views_unique
nutui.jd.com,6146,1427
github.com,2409,329
Google,210,78
oschina.net,169,116
link.juejin.cn,80,49
cn.bing.com,77,34
joyspace.jd.com,76,1
Baidu,65,22
link.zhihu.com,60,18
link.segmentfault.com,33,6
