referrer,views_total,views_unique
nutui.jd.com,3859,741
github.com,1362,278
Google,203,93
joyspace.jd.com,124,3
link.juejin.cn,89,61
link.zhihu.com,64,19
docs.qq.com,41,1
cn.bing.com,32,19
Baidu,23,18
blog.csdn.net,14,9
