referrer,views_total,views_unique
nutui.jd.com,4374,796
github.com,1178,179
Google,250,122
link.juejin.cn,186,33
cn.bing.com,136,47
gitee.com,133,9
link.zhihu.com,90,21
npmjs.com,61,6
Bing,36,13
developer.mend.io,22,1
