referrer,views_total,views_unique
nutui.jd.com,4834,902
github.com,564,172
Google,433,155
link.juejin.cn,410,167
cn.bing.com,93,60
Baidu,91,59
medium.com,84,26
gitee.com,69,10
wx.mail.qq.com,65,1
hellogithub.com,30,25
