time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-09-04 00:00:00+00:00,29,14,823,140
2023-09-05 00:00:00+00:00,85,18,1261,177
2023-09-06 00:00:00+00:00,31,12,1156,190
2023-09-07 00:00:00+00:00,90,18,1044,176
2023-09-08 00:00:00+00:00,13,8,800,164
2023-09-09 00:00:00+00:00,4,4,261,64
2023-09-10 00:00:00+00:00,6,6,150,41
2023-09-11 00:00:00+00:00,61,12,1312,151
2023-09-12 00:00:00+00:00,43,13,1131,178
2023-09-13 00:00:00+00:00,14,8,781,167
2023-09-14 00:00:00+00:00,10,6,987,180
2023-09-15 00:00:00+00:00,12,9,895,156
2023-09-16 00:00:00+00:00,18,6,411,62
2023-09-17 00:00:00+00:00,2,2,248,41
