referrer,views_total,views_unique
nutui.jd.com,4640,799
github.com,1239,207
Google,320,126
cn.bing.com,140,53
link.zhihu.com,77,12
link.juejin.cn,59,28
gitee.com,45,14
npmjs.com,44,7
Baidu,28,20
Bing,16,10
