referrer,views_total,views_unique
nutui.jd.com,3867,755
github.com,1309,253
Google,201,81
link.juejin.cn,80,19
cn.bing.com,40,30
link.zhihu.com,35,24
gitee.com,34,26
Bing,17,5
blog.csdn.net,16,10
npmjs.com,10,8
