referrer,views_total,views_unique
nutui.jd.com,3315,793
github.com,970,126
Google,298,127
cn.bing.com,124,59
medium.com,91,35
Baidu,78,45
Bing,56,18
link.juejin.cn,44,20
gitee.com,40,10
link.csdn.net,16,12
