referrer,views_total,views_unique
nutui.jd.com,5696,1094
github.com,1533,297
Google,217,98
cn.bing.com,96,50
link.juejin.cn,71,35
link.zhihu.com,56,28
link.csdn.net,38,4
Baidu,27,16
gitee.com,25,17
npmjs.com,24,10
