referrer,views_total,views_unique
nutui.jd.com,4012,737
github.com,1096,159
Google,218,110
link.juejin.cn,191,30
gitee.com,132,8
cn.bing.com,119,46
link.zhihu.com,89,20
npmjs.com,61,6
Bing,37,14
Baidu,24,17
