referrer,views_total,views_unique
nutui.jd.com,4461,744
github.com,857,170
Google,242,128
link.juejin.cn,100,32
cn.bing.com,94,53
link.zhihu.com,77,25
Baidu,31,15
gitee.com,25,10
npmjs.com,21,9
Bing,16,6
