referrer,views_total,views_unique
nutui.jd.com,5216,844
github.com,1284,232
Google,283,102
cn.bing.com,82,42
Bing,59,7
joyspace.jd.com,46,1
link.zhihu.com,40,11
link.juejin.cn,38,25
Baidu,29,16
gitee.com,16,6
