referrer,views_total,views_unique
nutui.jd.com,2628,501
github.com,1172,203
Google,100,48
cn.bing.com,29,16
gitee.com,28,15
link.juejin.cn,18,15
mail.qq.com,18,5
npmjs.com,13,7
link.zhihu.com,11,8
Baidu,9,6
