referrer,views_total,views_unique
nutui.jd.com,5854,888
github.com,1039,209
Google,244,100
link.juejin.cn,128,45
cn.bing.com,84,47
npmjs.com,40,11
gitee.com,30,5
Baidu,26,15
joyspace.jd.com,21,2
link.zhihu.com,15,11
