referrer,views_total,views_unique
nutui.jd.com,2327,543
Google,304,114
github.com,250,90
cn.bing.com,145,59
medium.com,99,43
Baidu,70,50
link.juejin.cn,23,13
Bing,20,9
hellogithub.com,16,6
gitee.com,8,5
