referrer,views_total,views_unique
nutui.jd.com,5019,913
github.com,2529,374
Google,228,113
link.juejin.cn,69,33
cn.bing.com,69,29
joyspace.jd.com,45,3
Baidu,43,29
link.zhihu.com,34,24
gitee.com,23,18
blog.csdn.net,15,12
