referrer,views_total,views_unique
nutui.jd.com,1938,382
github.com,483,107
Google,148,60
cn.bing.com,79,30
wx.mail.qq.com,35,1
npmjs.com,26,6
link.juejin.cn,24,15
Bing,16,8
link.csdn.net,11,4
gitee.com,9,7
