referrer,views_total,views_unique
nutui.jd.com,5359,760
github.com,1300,268
Google,252,76
link.juejin.cn,77,59
cn.bing.com,64,24
link.zhihu.com,41,19
Baidu,35,21
link.csdn.net,30,18
gitee.com,17,6
ma.home.to,17,1
