referrer,views_total,views_unique
nutui.jd.com,5365,891
github.com,984,186
Google,257,114
cn.bing.com,124,59
link.juejin.cn,121,41
Baidu,63,17
npmjs.com,55,4
link.zhihu.com,34,17
Bing,25,12
xingyun.jd.com,22,1
