url_path,views_total,views_unique
/jdf2e/nutui,1373,798
/jdf2e/nutui/issues,755,271
/jdf2e/nutui/tree/v4/src,411,107
/jdf2e/nutui/releases,277,155
/jdf2e/nutui/tree/v4/src/packages,275,81
/jdf2e/nutui/tree/v4/packages,227,74
/jdf2e/nutui/issues/2461,141,106
/jdf2e/nutui/tree/v4/src/packages/__VUE,131,46
/jdf2e/nutui/pulls,102,14
/jdf2e/nutui/issues/1671,101,86
