referrer,views_total,views_unique
nutui.jd.com,5553,823
github.com,1002,185
Google,324,151
link.juejin.cn,124,22
Baidu,89,17
cn.bing.com,67,48
npmjs.com,49,13
gitee.com,20,12
link.zhihu.com,19,11
Bing,16,11
