referrer,views_total,views_unique
nutui.jd.com,4467,870
github.com,466,128
Google,373,132
link.juejin.cn,117,37
Baidu,106,68
cn.bing.com,68,37
medium.com,57,24
gitee.com,49,10
Bing,39,19
link.csdn.net,20,17
