referrer,views_total,views_unique
nutui.jd.com,3934,710
github.com,697,161
cn.bing.com,223,57
Google,184,80
link.juejin.cn,92,29
npmjs.com,43,8
Baidu,31,14
link.zhihu.com,23,14
Bing,21,16
joyspace.jd.com,18,2
