referrer,views_total,views_unique
nutui.jd.com,3153,632
github.com,1261,246
Google,161,85
joyspace.jd.com,136,3
link.juejin.cn,65,47
Baidu,29,22
Bing,26,3
cn.bing.com,25,17
link.csdn.net,25,8
link.zhihu.com,17,15
