referrer,views_total,views_unique
nutui.jd.com,4444,905
github.com,628,162
Google,386,160
link.juejin.cn,231,102
cn.bing.com,102,68
Baidu,92,63
medium.com,70,27
npmjs.com,50,6
Bing,36,15
gitee.com,32,9
