referrer,views_total,views_unique
nutui.jd.com,4973,836
github.com,821,174
Google,224,103
link.juejin.cn,119,38
cn.bing.com,117,57
Baidu,64,18
npmjs.com,55,4
link.zhihu.com,34,17
Bing,24,11
xingyun.jd.com,22,1
