referrer,views_total,views_unique
nutui.jd.com,3965,758
github.com,1371,279
Google,214,97
joyspace.jd.com,124,3
link.juejin.cn,88,61
link.zhihu.com,66,21
docs.qq.com,41,1
cn.bing.com,32,19
Baidu,23,18
blog.csdn.net,14,9
