referrer,views_total,views_unique
nutui.jd.com,3452,610
github.com,1204,264
Google,185,86
joyspace.jd.com,101,2
link.juejin.cn,82,60
docs.qq.com,41,1
cn.bing.com,26,18
Baidu,22,18
Bing,21,3
ext.dcloud.net.cn,19,1
