referrer,views_total,views_unique
nutui.jd.com,3739,702
github.com,1792,297
Google,188,84
cn.bing.com,34,23
link.juejin.cn,34,19
gitee.com,33,14
Baidu,26,12
xingyun.jd.com,24,6
link.zhihu.com,19,16
mail.qq.com,17,6
