referrer,views_total,views_unique
nutui.jd.com,3776,708
github.com,1464,267
Google,185,88
link.juejin.cn,106,23
link.zhihu.com,67,22
mail.qq.com,47,4
cn.bing.com,43,20
gitee.com,34,23
Bing,18,4
blog.csdn.net,14,10
