referrer,views_total,views_unique
nutui.jd.com,5539,1250
github.com,2000,318
Google,173,82
link.juejin.cn,169,89
oschina.net,154,105
cn.bing.com,47,28
jagile.jd.com,46,16
joyspace.jd.com,45,2
link.segmentfault.com,40,5
gitee.com,33,24
