referrer,views_total,views_unique
nutui.jd.com,5565,801
github.com,940,192
Google,209,100
link.juejin.cn,116,39
cn.bing.com,113,56
Baidu,67,13
npmjs.com,51,4
link.zhihu.com,30,16
ext.dcloud.net.cn,22,3
Bing,20,10
