referrer,views_total,views_unique
nutui.jd.com,4953,1111
github.com,1957,334
Google,227,90
link.zhihu.com,70,22
link.juejin.cn,64,39
cn.bing.com,52,26
Baidu,41,17
gitee.com,36,21
mail.qq.com,20,7
Bing,16,7
