referrer,views_total,views_unique
nutui.jd.com,4762,844
github.com,1057,220
Google,253,121
link.juejin.cn,113,46
cn.bing.com,107,47
gitee.com,41,11
link.zhihu.com,36,28
Baidu,29,10
link.csdn.net,12,6
Bing,11,7
