referrer,views_total,views_unique
nutui.jd.com,3358,814
github.com,692,159
Google,314,140
cn.bing.com,177,63
medium.com,83,36
Baidu,79,49
link.juejin.cn,66,28
link.zhihu.com,32,19
Bing,31,16
hellogithub.com,24,22
