referrer,views_total,views_unique
nutui.jd.com,3451,793
github.com,944,173
Google,435,139
cn.bing.com,154,57
link.zhihu.com,64,25
npmjs.com,56,6
Bing,39,20
wx.mail.qq.com,37,1
link.juejin.cn,34,23
Baidu,32,24
