time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-06-09 00:00:00+00:00,6,6,338,40
2024-06-10 00:00:00+00:00,41,11,248,50
2024-06-11 00:00:00+00:00,67,18,804,164
2024-06-12 00:00:00+00:00,44,15,782,181
2024-06-13 00:00:00+00:00,30,14,780,170
2024-06-14 00:00:00+00:00,33,14,759,173
2024-06-15 00:00:00+00:00,15,6,603,83
2024-06-16 00:00:00+00:00,10,4,156,48
2024-06-17 00:00:00+00:00,33,12,620,166
2024-06-18 00:00:00+00:00,59,12,483,160
2024-06-19 00:00:00+00:00,62,15,950,201
2024-06-20 00:00:00+00:00,157,17,1144,211
2024-06-21 00:00:00+00:00,23,12,491,148
2024-06-22 00:00:00+00:00,39,8,262,71
