referrer,views_total,views_unique
nutui.jd.com,4910,842
github.com,1320,257
Google,290,107
cn.bing.com,85,37
link.juejin.cn,69,37
Bing,48,8
Baidu,41,17
link.zhihu.com,24,11
npmjs.com,17,8
link.csdn.net,15,3
